"","COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_329","OUTLIER_INDICADOR_329","INDICADOR_62","OUTLIER_INDICADOR_62","INDICADOR_89","OUTLIER_INDICADOR_89","INDICADOR_90","OUTLIER_INDICADOR_90","INDICADOR_333","OUTLIER_INDICADOR_333","INDICADOR_73","OUTLIER_INDICADOR_73","INDICADOR_74","OUTLIER_INDICADOR_74","INDICADOR_80","OUTLIER_INDICADOR_80","INDICADOR_81","OUTLIER_INDICADOR_81","INDICADOR_176","OUTLIER_INDICADOR_176","INDICADOR_177","OUTLIER_INDICADOR_177","INDICADOR_202","OUTLIER_INDICADOR_202","INDICADOR_184","OUTLIER_INDICADOR_184","INDICADOR_7","OUTLIER_INDICADOR_7","INDICADOR_201","OUTLIER_INDICADOR_201"
"317",25,"Paraíba",2504033,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",42.904534572148,0,60.6078959586913,0,NA,NA,NA,NA,90.0394991961757,0,1.1,0,NA,NA,73.8,0,NA,NA,37.5,0,NA,NA,24.4444444444444,0,22.4342105263158,0,1619.10978044738,0,NA,NA
"318",25,"Paraíba",2504033,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Capim",NA,NA,69.0884577000524,0,3.9,0,NA,NA,NA,NA,0.5,0,NA,NA,87.2,0,NA,NA,37.5,0,100,0,25.5555555555556,0,22.5131578947368,0,1990.57074225599,0,0.60136,0
"319",25,"Paraíba",2504074,2000,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",31.8155575764173,0,NA,NA,NA,NA,NA,NA,81.2720943126345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",25,"Paraíba",2504074,2007,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",NA,NA,65.5357810985419,0,NA,NA,3.9,0,NA,NA,0,0,23.2,0,96.7,0,72,0,69.5652173913043,0,NA,NA,39.1975308641975,0,25.047619047619,0,1371.43198802385,0,NA,NA
"321",25,"Paraíba",2504074,2008,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",NA,NA,62.7330160433233,0,NA,NA,NA,NA,NA,NA,24.1,0,27.8,0,60.7,0,62.9,0,57.8947368421053,0,NA,NA,41.1764705882353,0,18.1951219512195,0,2320.96272567149,0,NA,NA
"322",25,"Paraíba",2504074,2009,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",NA,NA,78.426469032002,0,NA,NA,2.6,0,NA,NA,32.2,0,26.1,0,61.6,0,68.3,0,57.8947368421053,0,NA,NA,35.9259259259259,0,18.195652173913,0,2505.80897515841,0,0.708445,0
"323",25,"Paraíba",2504074,2010,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",20.0942365197315,0,77.2009662196353,0,NA,NA,NA,NA,92.8403631496086,0,26.2,0,18.2,0,63.1,0,78.5,0,60,0,NA,NA,39.2592592592593,0,19.1860465116279,0,2678.53309595344,0,NA,NA
"324",25,"Paraíba",2504074,2011,2502,"Borborema",250211,"Cariri Oriental","Caraúbas",NA,NA,67.5423979876899,0,NA,NA,2.5,0,NA,NA,23.9,0,15.8,0,62.4,0,69.1,0,86.3636363636364,0,68.1818181818182,0,37.6068376068376,0,16.6458333333333,0,3134.29774718398,0,0.582129,0
"325",25,"Paraíba",2504108,2000,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",40.4105462814405,0,NA,NA,NA,NA,NA,NA,82.7967481365575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",25,"Paraíba",2504108,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",NA,NA,54.5554489564219,0,2.4,0,3.1,0,NA,NA,7.4,0,11.2,0,78.4,0,82.2,0,35.2941176470588,0,NA,NA,36.1111111111111,0,19.2666666666667,0,2253.0644261373,0,NA,NA
"327",25,"Paraíba",2504108,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",NA,NA,60.5296854165725,0,NA,NA,NA,NA,NA,NA,4.4,0,12,0,85.6,0,86.3,0,25.9259259259259,0,NA,NA,40.2777777777778,0,17.3142857142857,0,2313.93736326276,0,NA,NA
"328",25,"Paraíba",2504108,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",NA,NA,62.2011162716956,0,NA,NA,3.3,0,NA,NA,4.5,0,7.9,0,86.9,0,84.2,0,32.1428571428571,0,NA,NA,40.2777777777778,0,10.4909090909091,0,2758.24318440066,0,0.814559,0
"329",25,"Paraíba",2504108,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",30.3717698128875,0,61.7740595620299,0,NA,NA,NA,NA,94.5313598596863,0,6.1,0,2.7,0,77,0,90.1,0,27.5862068965517,0,NA,NA,40.2777777777778,0,12.1025641025641,0,3141.959793195,0,NA,NA
"330",25,"Paraíba",2504108,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Carrapateira",NA,NA,74.5795860917401,0,NA,NA,NA,NA,NA,NA,9.4,0,11.6,0,85.5,0,87.7,0,50,0,59.0909090909091,0,33.3333333333333,0,12.9736842105263,0,3716.50657200811,0,0.632945,0
"331",25,"Paraíba",2504157,2000,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",62.2709050065728,0,NA,NA,NA,NA,NA,NA,83.9276809368284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",25,"Paraíba",2504157,2007,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",NA,NA,68.1570129734944,0,NA,NA,NA,NA,NA,NA,NA,NA,24.8,0,NA,NA,64.5,0,75,0,NA,NA,37.8472222222222,0,22.7021276595745,0,1513.5440145034,0,NA,NA
"333",25,"Paraíba",2504157,2008,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",NA,NA,69.078710090249,0,NA,NA,NA,NA,NA,NA,NA,NA,21.1,0,NA,NA,69.2,0,77.7777777777778,0,NA,NA,41.3194444444444,0,21.6526315789474,0,1686.14695298709,0,NA,NA
"334",25,"Paraíba",2504157,2009,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",NA,NA,73.6740843660576,0,NA,NA,NA,NA,NA,NA,NA,NA,16.4,0,NA,NA,81.6,0,60,0,NA,NA,38.4259259259259,0,20.3645833333333,0,1964.10762661375,0,0.63271,0
"335",25,"Paraíba",2504157,2010,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",46.2483076417738,0,73.7128428393049,0,NA,NA,NA,NA,91.2146921596797,0,NA,NA,16.2,0,NA,NA,78.3,0,50,0,NA,NA,36.8686868686869,0,21.0326086956522,0,2226.29958061982,0,NA,NA
"336",25,"Paraíba",2504157,2011,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Casserengue",NA,NA,73.3529432260333,0,NA,NA,NA,NA,NA,NA,NA,NA,26,0,NA,NA,58,0,100,0,100,0,33.3333333333333,0,20.3258426966292,0,2592.69410171365,0,0.556226,0
"337",25,"Paraíba",2504207,2000,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",45.9849107744518,0,NA,NA,NA,NA,NA,NA,75.8222535367494,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",25,"Paraíba",2504207,2007,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",NA,NA,52.6042905234499,0,3.2,0,NA,NA,NA,NA,5.8,0,15.9,0,69.6,0,82.1,0,70.3703703703704,0,NA,NA,41.4141414141414,0,19.4186046511628,0,2230.69130167128,0,NA,NA
"339",25,"Paraíba",2504207,2008,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",NA,NA,33.3859475343512,-1,NA,NA,NA,NA,NA,NA,2,0,13.7,0,81,0,85.2,0,53.125,0,NA,NA,41.9191919191919,0,14.9245283018868,0,2601.12276403679,0,NA,NA
"340",25,"Paraíba",2504207,2009,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",NA,NA,56.3160743649873,0,3,0,NA,NA,NA,NA,3.9,0,18.2,0,73.6,0,79.9,0,66.6666666666667,0,NA,NA,40.1234567901235,0,18.7555555555556,0,1673.78253945925,0,0.972366,0
"341",25,"Paraíba",2504207,2010,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",39.0145444339952,0,46.6056659810781,0,NA,NA,NA,NA,91.3872976838088,0,6.1,0,12.2,0,74.5,0,82.1,0,60.7142857142857,0,NA,NA,39.5061728395062,0,16.1590909090909,0,2115.62456858019,0,NA,NA
"342",25,"Paraíba",2504207,2011,2501,"Sertão Paraibano",250105,"Piancó","Catingueira",NA,NA,59.0924108572496,0,NA,NA,NA,NA,NA,NA,2.4,0,5.5,0,84.2,0,93.7,0,77.7777777777778,0,62.962962962963,0,32.5396825396825,0,16.975,0,2069.84275405007,0,0.867262,0
"343",25,"Paraíba",2504306,2000,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",30.9791396496756,0,NA,NA,NA,NA,NA,NA,83.0922037179964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",25,"Paraíba",2504306,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,66.8608868691791,0,3.9,0,2.1,0,NA,NA,14.6,0,26.8,0,70.5,0,64.4,0,66.4473684210526,0,NA,NA,35.2490421455939,0,22.4130434782609,0,1395.74227026724,0,NA,NA
"345",25,"Paraíba",2504306,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,64.0881775217517,0,NA,NA,NA,NA,NA,NA,12.4,0,20.8,0,75.8,0,73.6,0,73.5099337748344,0,NA,NA,38.8888888888889,0,21.6197916666667,0,1555.13976958357,0,NA,NA
"346",25,"Paraíba",2504306,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,76.1270803084828,0,4.5,0,2.7,0,NA,NA,10.6,0,16.3,0,74.5,0,79.5,0,72.6618705035971,0,NA,NA,38.2716049382716,0,21.7015706806283,0,1671.71653162342,0,0.94135,0
"347",25,"Paraíba",2504306,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",24.4443856031788,0,68.6539715345777,0,NA,NA,NA,NA,89.7925450930697,0,12.1,0,23.2,0,72.9,0,72.5,0,71.3375796178344,0,NA,NA,38.6831275720165,0,20.0388888888889,0,2079.20786879472,0,NA,NA
"348",25,"Paraíba",2504306,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Catolé do Rocha",NA,NA,62.4808399996935,0,5.1,0,2.7,0,NA,NA,8.5,0,20.2,0,79.6,0,76.2,0,86.8613138686131,0,39.4160583941606,0,38.034188034188,0,19.4044943820225,0,2374.3768760857,0,0.692816,0
"349",25,"Paraíba",2504355,2000,2502,"Borborema",250211,"Cariri Oriental","Caturité",30.8815864748586,0,NA,NA,NA,NA,NA,NA,88.8779711611755,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",25,"Paraíba",2504355,2007,2502,"Borborema",250211,"Cariri Oriental","Caturité",NA,NA,67.3321658731114,0,NA,NA,2.7,0,NA,NA,5.8,0,22.3,0,92.3,0,71.5,0,87.5,0,NA,NA,40.7407407407407,0,19.1851851851852,0,2095.13098071379,0,NA,NA
"351",25,"Paraíba",2504355,2008,2502,"Borborema",250211,"Cariri Oriental","Caturité",NA,NA,71.4097365566754,0,NA,NA,NA,NA,NA,NA,5.1,0,3.3,0,90.5,0,95,0,66.6666666666667,0,NA,NA,43.5185185185185,0,17.551724137931,0,2176.58797345314,0,NA,NA
"352",25,"Paraíba",2504355,2009,2502,"Borborema",250211,"Cariri Oriental","Caturité",NA,NA,68.9628126885381,0,NA,NA,2.9,0,NA,NA,5.5,0,26,0,92.9,0,72.1,0,88.8888888888889,0,NA,NA,34.4444444444444,0,18.8214285714286,0,2230.93585420383,0,0.685818,0
"353",25,"Paraíba",2504355,2010,2502,"Borborema",250211,"Cariri Oriental","Caturité",24.1749768489625,0,64.8864929845063,0,NA,NA,NA,NA,93.9183610258367,0,8.5,0,26.1,0,85.8,0,71,0,81.8181818181818,0,NA,NA,31.1111111111111,0,19.88,0,2563.8267367196,0,NA,NA
"354",25,"Paraíba",2504355,2011,2502,"Borborema",250211,"Cariri Oriental","Caturité",NA,NA,69.6021022227883,0,NA,NA,3.2,0,NA,NA,7.8,0,27.4,0,81.8,0,71,0,67.741935483871,0,74.1935483870968,0,31.1111111111111,0,14.9824561403509,0,3723.711264637,0,0.439967,0
"355",25,"Paraíba",2504405,2000,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",42.6354154192642,0,NA,NA,NA,NA,NA,NA,85.129348600904,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",25,"Paraíba",2504405,2007,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",NA,NA,73.8234177321118,0,2.5,0,2.2,0,NA,NA,26.7,0,0,0,67,0,86.5,0,60.6060606060606,0,NA,NA,42.2027290448343,0,19.6015625,0,1799.09648258609,0,NA,NA
"357",25,"Paraíba",2504405,2008,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",NA,NA,71.5159966973186,0,NA,NA,NA,NA,NA,NA,22.6,0,10.9,0,69.8,0,86.9,0,52.6315789473684,0,NA,NA,43.9655172413793,0,16.4820143884892,0,2338.51047230339,0,NA,NA
"358",25,"Paraíba",2504405,2009,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",NA,NA,73.4336772617582,0,3,0,2.5,0,NA,NA,15.8,0,28.8,0,78.8,0,64.5,0,56.5217391304348,0,NA,NA,42.3001949317739,0,16.2953020134228,0,2130.83461092525,0,0.697209,0
"359",25,"Paraíba",2504405,2010,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",34.9838268247953,0,69.0088108050959,0,NA,NA,NA,NA,87.4646923703294,0,24.5,0,18.2,0,67.3,0,81.2,0,56.8627450980392,0,NA,NA,42.1626984126984,0,16.3529411764706,0,2667.23358775009,0,NA,NA
"360",25,"Paraíba",2504405,2011,2501,"Sertão Paraibano",250106,"Itaporanga","Conceição",NA,NA,77.0058473759689,0,3.5,0,2.3,0,NA,NA,18.4,0,30.6,0,75.9,0,65,0,56.6265060240964,0,22.289156626506,0,37.1717171717172,0,17.1287878787879,0,2750.54941228458,0,0.551791,0
"361",25,"Paraíba",2504504,2000,2501,"Sertão Paraibano",250103,"Sousa","Condado",41.3138828621543,0,NA,NA,NA,NA,NA,NA,83.5987742148463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",25,"Paraíba",2504504,2007,2501,"Sertão Paraibano",250103,"Sousa","Condado",NA,NA,71.3770845731972,0,3.1,0,3.2,0,NA,NA,3.9,0,11.4,0,77,0,79.9,0,81.25,0,NA,NA,35.7142857142857,0,19.5466666666667,0,1908.1383401125,0,NA,NA
"363",25,"Paraíba",2504504,2008,2501,"Sertão Paraibano",250103,"Sousa","Condado",NA,NA,69.0791100494928,0,NA,NA,NA,NA,NA,NA,10.3,0,16.1,0,70.8,0,78.9,0,74.1935483870968,0,NA,NA,40.5982905982906,0,17.4931506849315,0,2015.45676748935,0,NA,NA
"364",25,"Paraíba",2504504,2009,2501,"Sertão Paraibano",250103,"Sousa","Condado",NA,NA,76.2619932695438,0,3.5,0,3.5,0,NA,NA,2.3,0,7.1,0,80.6,0,78.5,0,78.125,0,NA,NA,42.2222222222222,0,16.7361111111111,0,2322.21870049288,0,0.609449,0
"365",25,"Paraíba",2504504,2010,2501,"Sertão Paraibano",250103,"Sousa","Condado",32.2553348112491,0,75.5283990369704,0,NA,NA,NA,NA,91.9979739962905,0,2.3,0,5.7,0,76.5,0,79.2,0,73.6842105263158,0,NA,NA,40.3703703703704,0,15.2297297297297,0,2418.34714763612,0,NA,NA
"366",25,"Paraíba",2504504,2011,2501,"Sertão Paraibano",250103,"Sousa","Condado",NA,NA,65.6783676713151,0,4.6,0,3,0,NA,NA,3.1,0,7.2,0,79.5,0,82.8,0,85.3658536585366,0,75.609756097561,0,42.5925925925926,0,13.6811594202899,0,3234.24841101695,0,0.518416,0
"367",25,"Paraíba",2504603,2000,2504,"Mata Paraibana",250422,"João Pessoa","Conde",39.1707949415055,0,NA,NA,NA,NA,NA,NA,76.6703994945818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",25,"Paraíba",2504603,2007,2504,"Mata Paraibana",250422,"João Pessoa","Conde",NA,NA,65.7887851579729,0,2.5,0,2.3,0,NA,NA,14.8,0,19.1,0,66.2,0,76.4,0,88.135593220339,0,NA,NA,30.7692307692308,0,22.0318181818182,0,1633.77489500086,0,NA,NA
"369",25,"Paraíba",2504603,2008,2504,"Mata Paraibana",250422,"João Pessoa","Conde",NA,NA,73.3364908639394,0,NA,NA,NA,NA,NA,NA,10.5,0,20.1,0,75.1,0,74.1,0,79.1044776119403,0,NA,NA,34.6153846153846,0,19.0340425531915,0,2101.89408320993,0,NA,NA
"370",25,"Paraíba",2504603,2009,2504,"Mata Paraibana",250422,"João Pessoa","Conde",NA,NA,79.1860967727977,0,3.6,0,2.8,0,NA,NA,6.4,0,11.3,0,72.7,0,73.3,0,73.972602739726,0,NA,NA,33.7448559670782,0,17.852,0,2175.19952708977,0,0.715596,0
"371",25,"Paraíba",2504603,2010,2504,"Mata Paraibana",250422,"João Pessoa","Conde",21.9178497584819,0,76.5740192618993,0,NA,NA,NA,NA,87.5553635389076,0,6.1,0,16.5,0,75.2,0,72.1,0,74.025974025974,0,NA,NA,33.1275720164609,0,17.4417670682731,0,2470.90843383635,0,NA,NA
"372",25,"Paraíba",2504603,2011,2504,"Mata Paraibana",250422,"João Pessoa","Conde",NA,NA,74.567907542052,0,3.4,0,2.2,0,NA,NA,7.2,0,21.2,0,71.8,0,64,0,88.75,0,76.25,0,28.8065843621399,0,16.1285140562249,0,3049.01011952191,0,0.538408,0
"373",25,"Paraíba",2504702,2000,2502,"Borborema",250210,"Cariri Ocidental","Congo",34.9707015438378,0,NA,NA,NA,NA,NA,NA,86.824678027107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",25,"Paraíba",2504702,2007,2502,"Borborema",250210,"Cariri Ocidental","Congo",NA,NA,68.6332860255807,0,3.3,0,3,0,NA,NA,4.1,0,18.5,0,91.3,0,76.4,0,57.6923076923077,0,NA,NA,46.969696969697,0,31.6060606060606,0,2041.07693054618,0,NA,NA
"375",25,"Paraíba",2504702,2008,2502,"Borborema",250210,"Cariri Ocidental","Congo",NA,NA,74.5307943443894,0,NA,NA,NA,NA,NA,NA,8.6,0,13.3,0,82.8,0,82.9,0,60.7142857142857,0,NA,NA,41.4141414141414,0,15.0882352941176,0,1972.47656820557,0,NA,NA
"376",25,"Paraíba",2504702,2009,2502,"Borborema",250210,"Cariri Ocidental","Congo",NA,NA,79.4227623091893,0,3.4,0,2.9,0,NA,NA,16.6,0,16.8,0,74.9,0,74.8,0,65.625,0,NA,NA,41.1111111111111,0,15.8035714285714,0,2359.95204862822,0,0.698974,0
"377",25,"Paraíba",2504702,2010,2502,"Borborema",250210,"Cariri Ocidental","Congo",29.5918192463009,0,74.2502411214251,0,NA,NA,NA,NA,93.7623570439107,0,11.8,0,17.2,0,80.9,0,76.2,0,60,0,NA,NA,41.1111111111111,0,15.7735849056604,0,2920.1035501888,0,NA,NA
"378",25,"Paraíba",2504702,2011,2502,"Borborema",250210,"Cariri Ocidental","Congo",NA,NA,71.2032531454939,0,NA,NA,NA,NA,NA,NA,9.3,0,13.6,0,77.7,0,80.3,0,62.8571428571429,0,62.8571428571429,0,35.8024691358025,0,15.04,0,3364.06533244681,0,0.560997,0
"379",25,"Paraíba",2504801,2000,2501,"Sertão Paraibano",250105,"Piancó","Coremas",41.497209886517,0,NA,NA,NA,NA,NA,NA,84.6788128855621,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",25,"Paraíba",2504801,2007,2501,"Sertão Paraibano",250105,"Piancó","Coremas",NA,NA,49.7277917345932,0,2.7,0,2.3,0,NA,NA,28.3,0,17.4,0,62.6,0,75.1,0,60,0,NA,NA,43.5483870967742,0,15.7391304347826,0,1984.4395636874,0,NA,NA
"381",25,"Paraíba",2504801,2008,2501,"Sertão Paraibano",250105,"Piancó","Coremas",NA,NA,47.3236104926774,0,NA,NA,NA,NA,NA,NA,21.4,0,12.8,0,64.7,0,76.1,0,67.0731707317073,0,NA,NA,48.7037037037037,0,16.5446428571429,0,2203.96774670388,0,NA,NA
"382",25,"Paraíba",2504801,2009,2501,"Sertão Paraibano",250105,"Piancó","Coremas",NA,NA,57.4919979185656,0,3.2,0,2.5,0,NA,NA,22.3,0,13.3,0,64.5,0,80.7,0,70.1149425287356,0,NA,NA,48.0842911877395,0,14.1065573770492,0,2669.64647653243,0,0.587753,0
"383",25,"Paraíba",2504801,2010,2501,"Sertão Paraibano",250105,"Piancó","Coremas",34.5842147612037,0,52.8808569354509,0,NA,NA,NA,NA,89.4003119040361,0,25.3,0,16.7,0,58,0,79.3,0,66.304347826087,0,NA,NA,45.4106280193237,0,14.4895833333333,0,3146.49379734293,0,NA,NA
"384",25,"Paraíba",2504801,2011,2501,"Sertão Paraibano",250105,"Piancó","Coremas",NA,NA,53.3338562429353,0,3.8,0,2.9,0,NA,NA,18.2,0,12.4,0,71.9,0,84.6,0,76.1904761904762,0,46.4285714285714,0,38.8888888888889,0,14.1037735849057,0,3066.99421404682,0,0.468887,0
"385",25,"Paraíba",2504850,2000,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",26.1967070878433,0,NA,NA,NA,NA,NA,NA,89.8866206120298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",25,"Paraíba",2504850,2007,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",NA,NA,68.4934809933748,0,NA,NA,3.8,0,NA,NA,2.3,0,6.4,0,89,0,89.3,0,45.4545454545455,0,NA,NA,38.8888888888889,0,10.4117647058824,0,5003.60100753013,1,NA,NA
"387",25,"Paraíba",2504850,2008,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",NA,NA,65.3007588069123,0,NA,NA,NA,NA,NA,NA,1.9,0,4.3,0,91.4,0,93.5,0,4.34782608695652,-1,NA,NA,38.8888888888889,0,10.75,0,5699.84189877749,1,NA,NA
"388",25,"Paraíba",2504850,2009,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",NA,NA,63.3628802260431,0,NA,NA,4,0,NA,NA,3.6,0,4.5,0,93.4,0,94,0,27.2727272727273,0,NA,NA,36.4197530864198,0,9.41176470588235,0,6360.08896152923,1,NA,NA
"389",25,"Paraíba",2504850,2010,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",24.3381045586605,0,62.4347817539977,0,NA,NA,NA,NA,91.1508347796541,0,1.4,0,1.5,0,93.8,0,91.4,0,37.5,0,NA,NA,36.4197530864198,0,10.25,0,6599.48083179774,1,NA,NA
"390",25,"Paraíba",2504850,2011,2502,"Borborema",250210,"Cariri Ocidental","Coxixola",NA,NA,60.5850925171264,0,NA,NA,2.8,0,NA,NA,2.1,0,5.7,0,83.4,0,91.4,0,38.0952380952381,0,76.1904761904762,0,35.8024691358025,0,9.8,0,7150.80367346939,1,NA,NA
"391",25,"Paraíba",2504900,2000,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",44.4338041128577,0,NA,NA,NA,NA,NA,NA,81.9085379489269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",25,"Paraíba",2504900,2007,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",NA,NA,64.9812783712913,0,2.6,0,2.5,0,NA,NA,21.3,0,20.2,0,67.3,0,79.8,0,62.962962962963,0,NA,NA,33.3333333333333,0,24.9338842975207,0,1299.29122759285,0,NA,NA
"393",25,"Paraíba",2504900,2008,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",NA,NA,60.4479966599762,0,NA,NA,NA,NA,NA,NA,18.5,0,17.8,0,69.9,0,80.7,0,34.0909090909091,0,NA,NA,35.4938271604938,0,22.1111111111111,0,1807.92661263158,0,NA,NA
"394",25,"Paraíba",2504900,2009,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",NA,NA,58.1460095820779,0,2.6,0,2.3,0,NA,NA,17.8,0,17.1,0,70.5,0,80.7,0,43.3333333333333,0,NA,NA,35.4938271604938,0,21.7575757575758,0,1707.0636028929,0,0.825273,0
"395",25,"Paraíba",2504900,2010,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",34.6654931311522,0,66.8969006553607,0,NA,NA,NA,NA,88.9549633483903,0,20.4,0,17,0,68.5,0,78.5,0,41.8604651162791,0,NA,NA,35.1851851851852,0,22.4772727272727,0,1912.09879695573,0,NA,NA
"396",25,"Paraíba",2504900,2011,2504,"Mata Paraibana",250421,"Sapé","Cruz do Espírito Santo",NA,NA,67.1717280193335,0,3.1,0,2.4,0,NA,NA,18.7,0,14.1,0,70.6,0,78.2,0,40.9090909090909,0,60.2272727272727,0,33.3333333333333,0,20.4532374100719,0,2458.68549419627,0,0.596116,0
"397",25,"Paraíba",2505006,2000,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",34.7526153456645,0,NA,NA,NA,NA,NA,NA,83.7377934576382,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",25,"Paraíba",2505006,2007,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",NA,NA,69.5406389698165,0,4.3,0,NA,NA,NA,NA,1.4,0,23.6,0,90.2,0,68.8,0,75,0,NA,NA,34.0579710144928,0,19,0,1670.05569851762,0,NA,NA
"399",25,"Paraíba",2505006,2008,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",NA,NA,66.4643934472122,0,NA,NA,NA,NA,NA,NA,10.8,0,32.2,0,74.1,0,60.4,0,94.4444444444444,0,NA,NA,39.3719806763285,0,18.9550561797753,0,1995.78564555198,0,NA,NA
"400",25,"Paraíba",2505006,2009,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",NA,NA,77.1037542572751,0,3.9,0,NA,NA,NA,NA,7.4,0,14.9,0,75.8,0,51.9,0,53.8461538461538,0,NA,NA,37.962962962963,0,20,0,1763.99088952092,0,0.737338,0
"401",25,"Paraíba",2505006,2010,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",29.0321980400783,0,73.0482364731291,0,NA,NA,NA,NA,94.569219116681,0,13,0,31.6,0,58.5,0,55.6,0,57.5757575757576,0,NA,NA,38.8888888888889,0,18.3370786516854,0,1987.26041236458,0,NA,NA
"402",25,"Paraíba",2505006,2011,2502,"Borborema",250209,"Seridó Oriental Paraibano","Cubati",NA,NA,79.987062471581,0,3.4,0,NA,NA,NA,NA,5.3,0,15.7,0,64.1,0,63.2,0,61.5384615384615,0,65.3846153846154,0,33.5858585858586,0,18.9404761904762,0,2312.48923318667,0,0.622859,0
